graphid,start_graphid,end_graphid,id
1125899906845639,844424930134983,1407374883556295,3014
1125899906845640,844424930134984,1407374883556296,3015
1125899906845641,844424930134985,1407374883556297,3016
1125899906845642,844424930134986,1407374883556298,3017
1125899906845643,844424930134987,1407374883556299,3018
1125899906845644,844424930134988,1407374883556300,3019
1125899906845645,844424930134989,1407374883556301,3020
1125899906845646,844424930134990,1407374883556302,3021
1125899906845647,844424930134991,1407374883556303,3022
1125899906845648,844424930134992,1407374883556304,3023
1125899906845649,844424930134993,1407374883556305,3024
1125899906845650,844424930134994,1407374883556306,3025
1125899906845651,844424930134995,1407374883556307,3026
1125899906845652,844424930134996,1407374883556308,3027
1125899906845653,844424930134997,1407374883556309,3028
1125899906845654,844424930134998,1407374883556310,3029
1125899906845655,844424930134999,1407374883556311,3030
1125899906845656,844424930135000,1407374883556312,3031
1125899906845657,844424930135001,1407374883556313,3032
1125899906845658,844424930135002,1407374883556314,3033
1125899906845659,844424930135003,1407374883556315,3034
1125899906845660,844424930135004,1407374883556316,3035
1125899906845661,844424930135005,1407374883556317,3036
1125899906845662,844424930135006,1407374883556318,3037
1125899906845663,844424930135007,1407374883556319,3038
1125899906845664,844424930135008,1407374883556320,3039
1125899906845665,844424930135009,1407374883556321,3040
1125899906845666,844424930135010,1407374883556322,3041
1125899906845667,844424930135011,1407374883556323,3042
1125899906845668,844424930135012,1407374883556324,3043
1125899906845669,844424930135013,1407374883556325,3044
1125899906845670,844424930135014,1407374883556326,3045
1125899906845671,844424930135015,1407374883556327,3046
1125899906845672,844424930135016,1407374883556328,3047
1125899906845673,844424930135017,1407374883556329,3048
1125899906845674,844424930135018,1407374883556330,3049
1125899906845675,844424930135019,1407374883556331,3050
1125899906845676,844424930135020,1407374883556332,3051
1125899906845677,844424930135021,1407374883556333,3052
1125899906845678,844424930135022,1407374883556334,3053
1125899906845679,844424930135023,1407374883556335,3054
1125899906845680,844424930135024,1407374883556336,3055
1125899906845681,844424930135025,1407374883556337,3056
1125899906845682,844424930135026,1407374883556338,3057
1125899906845683,844424930135027,1407374883556339,3058
1125899906845684,844424930135028,1407374883556340,3059
1125899906845685,844424930135029,1407374883556341,3060
1125899906845686,844424930135030,1407374883556342,3061
1125899906845687,844424930135031,1407374883556343,3062
1125899906845688,844424930135032,1407374883556344,3063
1125899906845689,844424930135033,1407374883556345,3064
1125899906845690,844424930135034,1407374883556346,3065
1125899906845691,844424930135035,1407374883556347,3066
1125899906845692,844424930135036,1407374883556348,3067
1125899906845693,844424930135037,1407374883556349,3068
1125899906845694,844424930135038,1407374883556350,3069
1125899906845695,844424930135039,1407374883556351,3070
1125899906845696,844424930135040,1407374883556352,3071
1125899906845697,844424930135041,1407374883556353,3072
1125899906845698,844424930135042,1407374883556354,3073
1125899906845699,844424930135043,1407374883556355,3074
1125899906845700,844424930135044,1407374883556356,3075
1125899906845701,844424930135045,1407374883556357,3076
1125899906845702,844424930135046,1407374883556358,3077
1125899906845703,844424930135047,1407374883556359,3078
1125899906845704,844424930135048,1407374883556360,3079
1125899906845705,844424930135049,1407374883556361,3080
1125899906845706,844424930135050,1407374883556362,3081
1125899906845707,844424930135051,1407374883556363,3082
1125899906845708,844424930135052,1407374883556364,3083
1125899906845709,844424930135053,1407374883556365,3084
1125899906845710,844424930135054,1407374883556366,3085
1125899906845711,844424930135055,1407374883556367,3086
1125899906845712,844424930135056,1407374883556368,3087
1125899906845713,844424930135057,1407374883556369,3088
1125899906845714,844424930135058,1407374883556370,3089
1125899906845715,844424930135059,1407374883556371,3090
1125899906845716,844424930135060,1407374883556372,3091
1125899906845717,844424930135061,1407374883556373,3092
1125899906845718,844424930135062,1407374883556374,3093
1125899906845719,844424930135063,1407374883556375,3094
1125899906845720,844424930135064,1407374883556376,3095
1125899906845721,844424930135065,1407374883556377,3096
1125899906845722,844424930135066,1407374883556378,3097
1125899906845723,844424930135067,1407374883556379,3098
1125899906845724,844424930135068,1407374883556380,3099
1125899906845725,844424930135069,1407374883556381,3100
1125899906845726,844424930135070,1407374883556382,3101
1125899906845727,844424930135071,1407374883556383,3102
1125899906845728,844424930135072,1407374883556384,3103
1125899906845729,844424930135073,1407374883556385,3104
1125899906845730,844424930135074,1407374883556386,3105
1125899906845731,844424930135075,1407374883556387,3106
1125899906845732,844424930135076,1407374883556388,3107
1125899906845733,844424930135077,1407374883556389,3108
1125899906845734,844424930135078,1407374883556390,3109
1125899906845735,844424930135079,1407374883556391,3110
1125899906845736,844424930135080,1407374883556392,3111
1125899906845737,844424930135081,1407374883556393,3112
1125899906845738,844424930135082,1407374883556394,3113
1125899906845739,844424930135083,1407374883556395,3114
1125899906845740,844424930135084,1407374883556396,3115
1125899906845741,844424930135085,1407374883556397,3116
1125899906845742,844424930135086,1407374883556398,3117
1125899906845743,844424930135087,1407374883556399,3118
1125899906845744,844424930135088,1407374883556400,3119
1125899906845745,844424930135089,1407374883556401,3120
1125899906845746,844424930135090,1407374883556402,3121
1125899906845747,844424930135091,1407374883556403,3122
1125899906845748,844424930135092,1407374883556404,3123
1125899906845749,844424930135093,1407374883556405,3124
1125899906845750,844424930135094,1407374883556406,3125
1125899906845751,844424930135095,1407374883556407,3126
1125899906845752,844424930135096,1407374883556408,3127
1125899906845753,844424930135097,1407374883556409,3128
1125899906845754,844424930135098,1407374883556410,3129
1125899906845755,844424930135099,1407374883556411,3130
1125899906845756,844424930135100,1407374883556412,3131
1125899906845757,844424930135101,1407374883556413,3132
1125899906845758,844424930135102,1407374883556414,3133
1125899906845759,844424930135103,1407374883556415,3134
1125899906845760,844424930135104,1407374883556416,3135
1125899906845761,844424930135105,1407374883556417,3136
1125899906845762,844424930135106,1407374883556418,3137
1125899906845763,844424930135107,1407374883556419,3138
1125899906845764,844424930135108,1407374883556420,3139
1125899906845765,844424930135109,1407374883556421,3140
1125899906845766,844424930135110,1407374883556422,3141
1125899906845767,844424930135111,1407374883556423,3142
1125899906845768,844424930135112,1407374883556424,3143
1125899906845769,844424930135113,1407374883556425,3144
1125899906845770,844424930135114,1407374883556426,3145
1125899906845771,844424930135115,1407374883556427,3146
1125899906845772,844424930135116,1407374883556428,3147
1125899906845773,844424930135117,1407374883556429,3148
1125899906845774,844424930135118,1407374883556430,3149
1125899906845775,844424930135119,1407374883556431,3150
1125899906845776,844424930135120,1407374883556432,3151
1125899906845777,844424930135121,1407374883556433,3152
1125899906845778,844424930135122,1407374883556434,3153
1125899906845779,844424930135123,1407374883556435,3154
1125899906845780,844424930135124,1407374883556436,3155
1125899906845781,844424930135125,1407374883556437,3156
1125899906845782,844424930135126,1407374883556438,3157
1125899906845783,844424930135127,1407374883556439,3158
1125899906845784,844424930135128,1407374883556440,3159
1125899906845785,844424930135129,1407374883556441,3160
1125899906845786,844424930135130,1407374883556442,3161
1125899906845787,844424930135131,1407374883556443,3162
1125899906845788,844424930135132,1407374883556444,3163
1125899906845789,844424930135133,1407374883556445,3164
1125899906845790,844424930135134,1407374883556446,3165
1125899906845791,844424930135135,1407374883556447,3166
1125899906845792,844424930135136,1407374883556448,3167
1125899906845793,844424930135137,1407374883556449,3168
1125899906845794,844424930135138,1407374883556450,3169
1125899906845795,844424930135139,1407374883556451,3170
1125899906845796,844424930135140,1407374883556452,3171
1125899906845797,844424930135141,1407374883556453,3172
1125899906845798,844424930135142,1407374883556454,3173
1125899906845799,844424930135143,1407374883556455,3174
1125899906845800,844424930135144,1407374883556456,3175
1125899906845801,844424930135145,1407374883556457,3176
1125899906845802,844424930135146,1407374883556458,3177
1125899906845803,844424930135147,1407374883556459,3178
1125899906845804,844424930135148,1407374883556460,3179
1125899906845805,844424930135149,1407374883556461,3180
1125899906845806,844424930135150,1407374883556462,3181
1125899906845807,844424930135151,1407374883556463,3182
1125899906845808,844424930135152,1407374883556464,3183
1125899906845809,844424930135153,1407374883556465,3184
1125899906845810,844424930135154,1407374883556466,3185
1125899906845811,844424930135155,1407374883556467,3186
1125899906845812,844424930135156,1407374883556468,3187
1125899906845813,844424930135157,1407374883556469,3188
1125899906845814,844424930135158,1407374883556470,3189
1125899906845815,844424930135159,1407374883556471,3190
1125899906845816,844424930135160,1407374883556472,3191
1125899906845817,844424930135161,1407374883556473,3192
1125899906845818,844424930135162,1407374883556474,3193
1125899906845819,844424930135163,1407374883556475,3194
1125899906845820,844424930135164,1407374883556476,3195
1125899906845821,844424930135165,1407374883556477,3196
1125899906845822,844424930135166,1407374883556478,3197
1125899906845823,844424930135167,1407374883556479,3198
1125899906845824,844424930135168,1407374883556480,3199
1125899906845825,844424930135169,1407374883556481,3200
1125899906845826,844424930135170,1407374883556482,3201
1125899906845827,844424930135171,1407374883556483,3202
1125899906845828,844424930135172,1407374883556484,3203
1125899906845829,844424930135173,1407374883556485,3204
1125899906845830,844424930135174,1407374883556486,3205
1125899906845831,844424930135175,1407374883556487,3206
1125899906845832,844424930135176,1407374883556488,3207
1125899906845833,844424930135177,1407374883556489,3208
1125899906845834,844424930135178,1407374883556490,3209
1125899906845835,844424930135179,1407374883556491,3210
1125899906845836,844424930135180,1407374883556492,3211
1125899906845837,844424930135181,1407374883556493,3212
1125899906845838,844424930135182,1407374883556494,3213
1125899906845839,844424930135183,1407374883556495,3214
1125899906845840,844424930135184,1407374883556496,3215
1125899906845841,844424930135185,1407374883556497,3216
1125899906845842,844424930135186,1407374883556498,3217
1125899906845843,844424930135187,1407374883556499,3218
1125899906845844,844424930135188,1407374883556500,3219
1125899906845845,844424930135189,1407374883556501,3220
1125899906845846,844424930135190,1407374883556502,3221
1125899906845847,844424930135191,1407374883556503,3222
1125899906845848,844424930135192,1407374883556504,3223
1125899906845849,844424930135193,1407374883556505,3224
1125899906845850,844424930135194,1407374883556506,3225
1125899906845851,844424930135195,1407374883556507,3226
1125899906845852,844424930135196,1407374883556508,3227
1125899906845853,844424930135197,1407374883556509,3228
1125899906845854,844424930135198,1407374883556510,3229
1125899906845855,844424930135199,1407374883556511,3230
1125899906845856,844424930135200,1407374883556512,3231
1125899906845857,844424930135201,1407374883556513,3232
1125899906845858,844424930135202,1407374883556514,3233
1125899906845859,844424930135203,1407374883556515,3234
1125899906845860,844424930135204,1407374883556516,3235
1125899906845861,844424930135205,1407374883556517,3236
1125899906845862,844424930135206,1407374883556518,3237
1125899906845863,844424930135207,1407374883556519,3238
1125899906845864,844424930135208,1407374883556520,3239
1125899906845865,844424930135209,1407374883556521,3240
1125899906845866,844424930135210,1407374883556522,3241
1125899906845867,844424930135211,1407374883556523,3242
1125899906845868,844424930135212,1407374883556524,3243
1125899906845869,844424930135213,1407374883556525,3244
1125899906845870,844424930135214,1407374883556526,3245
1125899906845871,844424930135215,1407374883556527,3246
1125899906845872,844424930135216,1407374883556528,3247
1125899906845873,844424930135217,1407374883556529,3248
1125899906845874,844424930135218,1407374883556530,3249
1125899906845875,844424930135219,1407374883556531,3250
1125899906845876,844424930135220,1407374883556532,3251
1125899906845877,844424930135221,1407374883556533,3252
1125899906845878,844424930135222,1407374883556534,3253
1125899906845879,844424930135223,1407374883556535,3254
1125899906845880,844424930135224,1407374883556536,3255
1125899906845881,844424930135225,1407374883556537,3256
1125899906845882,844424930135226,1407374883556538,3257
1125899906845883,844424930135227,1407374883556539,3258
1125899906845884,844424930135228,1407374883556540,3259
1125899906845885,844424930135229,1407374883556541,3260
1125899906845886,844424930135230,1407374883556542,3261
1125899906845887,844424930135231,1407374883556543,3262
1125899906845888,844424930135232,1407374883556544,3263
1125899906845889,844424930135233,1407374883556545,3264
1125899906845890,844424930135234,1407374883556546,3265
1125899906845891,844424930135235,1407374883556547,3266
1125899906845892,844424930135236,1407374883556548,3267
1125899906845893,844424930135237,1407374883556549,3268
1125899906845894,844424930135238,1407374883556550,3269
1125899906845895,844424930135239,1407374883556551,3270
1125899906845896,844424930135240,1407374883556552,3271
1125899906845897,844424930135241,1407374883556553,3272
1125899906845898,844424930135242,1407374883556554,3273
1125899906845899,844424930135243,1407374883556555,3274
1125899906845900,844424930135244,1407374883556556,3275
1125899906845901,844424930135245,1407374883556557,3276
1125899906845902,844424930135246,1407374883556558,3277
1125899906845903,844424930135247,1407374883556559,3278
1125899906845904,844424930135248,1407374883556560,3279
1125899906845905,844424930135249,1407374883556561,3280
1125899906845906,844424930135250,1407374883556562,3281
1125899906845907,844424930135251,1407374883556563,3282
1125899906845908,844424930135252,1407374883556564,3283
1125899906845909,844424930135253,1407374883556565,3284
1125899906845910,844424930135254,1407374883556566,3285
1125899906845911,844424930135255,1407374883556567,3286
1125899906845912,844424930135256,1407374883556568,3287
1125899906845913,844424930135257,1407374883556569,3288
1125899906845914,844424930135258,1407374883556570,3289
1125899906845915,844424930135259,1407374883556571,3290
1125899906845916,844424930135260,1407374883556572,3291
1125899906845917,844424930135261,1407374883556573,3292
1125899906845918,844424930135262,1407374883556574,3293
1125899906845919,844424930135263,1407374883556575,3294
1125899906845920,844424930135264,1407374883556576,3295
1125899906845921,844424930135265,1407374883556577,3296
1125899906845922,844424930135266,1407374883556578,3297
1125899906845923,844424930135267,1407374883556579,3298
1125899906845924,844424930135268,1407374883556580,3299
1125899906845925,844424930135269,1407374883556581,3300
1125899906845926,844424930135270,1407374883556582,3301
1125899906845927,844424930135271,1407374883556583,3302
1125899906845928,844424930135272,1407374883556584,3303
1125899906845929,844424930135273,1407374883556585,3304
1125899906845930,844424930135274,1407374883556586,3305
1125899906845931,844424930135275,1407374883556587,3306
1125899906845932,844424930135276,1407374883556588,3307
1125899906845933,844424930135277,1407374883556589,3308
1125899906845934,844424930135278,1407374883556590,3309
1125899906845935,844424930135279,1407374883556591,3310
1125899906845936,844424930135280,1407374883556592,3311
1125899906845937,844424930135281,1407374883556593,3312
1125899906845938,844424930135282,1407374883556594,3313
1125899906845939,844424930135283,1407374883556595,3314
1125899906845940,844424930135284,1407374883556596,3315
1125899906845941,844424930135285,1407374883556597,3316
1125899906845942,844424930135286,1407374883556598,3317
1125899906845943,844424930135287,1407374883556599,3318
1125899906845944,844424930135288,1407374883556600,3319
1125899906845945,844424930135289,1407374883556601,3320
1125899906845946,844424930135290,1407374883556602,3321
1125899906845947,844424930135291,1407374883556603,3322
1125899906845948,844424930135292,1407374883556604,3323
1125899906845949,844424930135293,1407374883556605,3324
1125899906845950,844424930135294,1407374883556606,3325
1125899906845951,844424930135295,1407374883556607,3326
1125899906845952,844424930135296,1407374883556608,3327
1125899906845953,844424930135297,1407374883556609,3328
1125899906845954,844424930135298,1407374883556610,3329
1125899906845955,844424930135299,1407374883556611,3330
1125899906845956,844424930135300,1407374883556612,3331
1125899906845957,844424930135301,1407374883556613,3332
1125899906845958,844424930135302,1407374883556614,3333
1125899906845959,844424930135303,1407374883556615,3334
1125899906845960,844424930135304,1407374883556616,3335
1125899906845961,844424930135305,1407374883556617,3336
1125899906845962,844424930135306,1407374883556618,3337
1125899906845963,844424930135307,1407374883556619,3338
1125899906845964,844424930135308,1407374883556620,3339
1125899906845965,844424930135309,1407374883556621,3340
1125899906845966,844424930135310,1407374883556622,3341
1125899906845967,844424930135311,1407374883556623,3342
1125899906845968,844424930135312,1407374883556624,3343
1125899906845969,844424930135313,1407374883556625,3344
1125899906845970,844424930135314,1407374883556626,3345
1125899906845971,844424930135315,1407374883556627,3346
1125899906845972,844424930135316,1407374883556628,3347
1125899906845973,844424930135317,1407374883556629,3348
1125899906845974,844424930135318,1407374883556630,3349
1125899906845975,844424930135319,1407374883556631,3350
1125899906845976,844424930135320,1407374883556632,3351
1125899906845977,844424930135321,1407374883556633,3352
1125899906845978,844424930135322,1407374883556634,3353
1125899906845979,844424930135323,1407374883556635,3354
1125899906845980,844424930135324,1407374883556636,3355
1125899906845981,844424930135325,1407374883556637,3356
1125899906845982,844424930135326,1407374883556638,3357
1125899906845983,844424930135327,1407374883556639,3358
1125899906845984,844424930135328,1407374883556640,3359
1125899906845985,844424930135329,1407374883556641,3360
1125899906845986,844424930135330,1407374883556642,3361
1125899906845987,844424930135331,1407374883556643,3362
1125899906845988,844424930135332,1407374883556644,3363
1125899906845989,844424930135333,1407374883556645,3364
1125899906845990,844424930135334,1407374883556646,3365
1125899906845991,844424930135335,1407374883556647,3366
1125899906845992,844424930135336,1407374883556648,3367
1125899906845993,844424930135337,1407374883556649,3368
1125899906845994,844424930135338,1407374883556650,3369
1125899906845995,844424930135339,1407374883556651,3370
1125899906845996,844424930135340,1407374883556652,3371
1125899906845997,844424930135341,1407374883556653,3372
1125899906845998,844424930135342,1407374883556654,3373
1125899906845999,844424930135343,1407374883556655,3374
1125899906846000,844424930135344,1407374883556656,3375
1125899906846001,844424930135345,1407374883556657,3376
1125899906846002,844424930135346,1407374883556658,3377
1125899906846003,844424930135347,1407374883556659,3378
1125899906846004,844424930135348,1407374883556660,3379
1125899906846005,844424930135349,1407374883556661,3380
1125899906846006,844424930135350,1407374883556662,3381
1125899906846007,844424930135351,1407374883556663,3382
1125899906846008,844424930135352,1407374883556664,3383
1125899906846009,844424930135353,1407374883556665,3384
1125899906846010,844424930135354,1407374883556666,3385
1125899906846011,844424930135355,1407374883556667,3386
1125899906846012,844424930135356,1407374883556668,3387
1125899906846013,844424930135357,1407374883556669,3388
1125899906846014,844424930135358,1407374883556670,3389
1125899906846015,844424930135359,1407374883556671,3390
1125899906846016,844424930135360,1407374883556672,3391
1125899906846017,844424930135361,1407374883556673,3392
1125899906846018,844424930135362,1407374883556674,3393
1125899906846019,844424930135363,1407374883556675,3394
1125899906846020,844424930135364,1407374883556676,3395
1125899906846021,844424930135365,1407374883556677,3396
1125899906846022,844424930135366,1407374883556678,3397
1125899906846023,844424930135367,1407374883556679,3398
1125899906846024,844424930135368,1407374883556680,3399
1125899906846025,844424930135369,1407374883556681,3400
1125899906846026,844424930135370,1407374883556682,3401
1125899906846027,844424930135371,1407374883556683,3402
1125899906846028,844424930135372,1407374883556684,3403
1125899906846029,844424930135373,1407374883556685,3404
1125899906846030,844424930135374,1407374883556686,3405
1125899906846031,844424930135375,1407374883556687,3406
1125899906846032,844424930135376,1407374883556688,3407
1125899906846033,844424930135377,1407374883556689,3408
1125899906846034,844424930135378,1407374883556690,3409
1125899906846035,844424930135379,1407374883556691,3410
1125899906846036,844424930135380,1407374883556692,3411
1125899906846037,844424930135381,1407374883556693,3412
1125899906846038,844424930135382,1407374883556694,3413
1125899906846039,844424930135383,1407374883556695,3414
1125899906846040,844424930135384,1407374883556696,3415
1125899906846041,844424930135385,1407374883556697,3416
1125899906846042,844424930135386,1407374883556698,3417
1125899906846043,844424930135387,1407374883556699,3418
1125899906846044,844424930135388,1407374883556700,3419
1125899906846045,844424930135389,1407374883556701,3420
1125899906846046,844424930135390,1407374883556702,3421
1125899906846047,844424930135391,1407374883556703,3422
1125899906846048,844424930135392,1407374883556704,3423
1125899906846049,844424930135393,1407374883556705,3424
1125899906846050,844424930135394,1407374883556706,3425
1125899906846051,844424930135395,1407374883556707,3426
1125899906846052,844424930135396,1407374883556708,3427
1125899906846053,844424930135397,1407374883556709,3428
1125899906846054,844424930135398,1407374883556710,3429
1125899906846055,844424930135399,1407374883556711,3430
1125899906846056,844424930135400,1407374883556712,3431
1125899906846057,844424930135401,1407374883556713,3432
1125899906846058,844424930135402,1407374883556714,3433
1125899906846059,844424930135403,1407374883556715,3434
1125899906846060,844424930135404,1407374883556716,3435
1125899906846061,844424930135405,1407374883556717,3436
1125899906846062,844424930135406,1407374883556718,3437
1125899906846063,844424930135407,1407374883556719,3438
1125899906846064,844424930135408,1407374883556720,3439
1125899906846065,844424930135409,1407374883556721,3440
1125899906846066,844424930135410,1407374883556722,3441
1125899906846067,844424930135411,1407374883556723,3442
1125899906846068,844424930135412,1407374883556724,3443
1125899906846069,844424930135413,1407374883556725,3444
1125899906846070,844424930135414,1407374883556726,3445
1125899906846071,844424930135415,1407374883556727,3446
1125899906846072,844424930135416,1407374883556728,3447
1125899906846073,844424930135417,1407374883556729,3448
1125899906846074,844424930135418,1407374883556730,3449
1125899906846075,844424930135419,1407374883556731,3450
1125899906846076,844424930135420,1407374883556732,3451
1125899906846077,844424930135421,1407374883556733,3452
1125899906846078,844424930135422,1407374883556734,3453
1125899906846079,844424930135423,1407374883556735,3454
1125899906846080,844424930135424,1407374883556736,3455
1125899906846081,844424930135425,1407374883556737,3456
1125899906846082,844424930135426,1407374883556738,3457
1125899906846083,844424930135427,1407374883556739,3458
1125899906846084,844424930135428,1407374883556740,3459
1125899906846085,844424930135429,1407374883556741,3460
1125899906846086,844424930135430,1407374883556742,3461
1125899906846087,844424930135431,1407374883556743,3462
1125899906846088,844424930135432,1407374883556744,3463
1125899906846089,844424930135433,1407374883556745,3464
1125899906846090,844424930135434,1407374883556746,3465
1125899906846091,844424930135435,1407374883556747,3466
1125899906846092,844424930135436,1407374883556748,3467
1125899906846093,844424930135437,1407374883556749,3468
1125899906846094,844424930135438,1407374883556750,3469
1125899906846095,844424930135439,1407374883556751,3470
1125899906846096,844424930135440,1407374883556752,3471
1125899906846097,844424930135441,1407374883556753,3472
1125899906846098,844424930135442,1407374883556754,3473
1125899906846099,844424930135443,1407374883556755,3474
1125899906846100,844424930135444,1407374883556756,3475
1125899906846101,844424930135445,1407374883556757,3476
1125899906846102,844424930135446,1407374883556758,3477
1125899906846103,844424930135447,1407374883556759,3478
1125899906846104,844424930135448,1407374883556760,3479
1125899906846105,844424930135449,1407374883556761,3480
1125899906846106,844424930135450,1407374883556762,3481
1125899906846107,844424930135451,1407374883556763,3482
1125899906846108,844424930135452,1407374883556764,3483
1125899906846109,844424930135453,1407374883556765,3484
1125899906846110,844424930135454,1407374883556766,3485
1125899906846111,844424930135455,1407374883556767,3486
1125899906846112,844424930135456,1407374883556768,3487
1125899906846113,844424930135457,1407374883556769,3488
1125899906846114,844424930135458,1407374883556770,3489
1125899906846115,844424930135459,1407374883556771,3490
1125899906846116,844424930135460,1407374883556772,3491
1125899906846117,844424930135461,1407374883556773,3492
1125899906846118,844424930135462,1407374883556774,3493
1125899906846119,844424930135463,1407374883556775,3494
1125899906846120,844424930135464,1407374883556776,3495
1125899906846121,844424930135465,1407374883556777,3496
1125899906846122,844424930135466,1407374883556778,3497
1125899906846123,844424930135467,1407374883556779,3498
1125899906846124,844424930135468,1407374883556780,3499
1125899906846125,844424930135469,1407374883556781,3500
1125899906846126,844424930135470,1407374883556782,3501
1125899906846127,844424930135471,1407374883556783,3502
1125899906846128,844424930135472,1407374883556784,3503
1125899906846129,844424930135473,1407374883556785,3504
1125899906846130,844424930135474,1407374883556786,3505
1125899906846131,844424930135475,1407374883556787,3506
1125899906846132,844424930135476,1407374883556788,3507
1125899906846133,844424930135477,1407374883556789,3508
1125899906846134,844424930135478,1407374883556790,3509
1125899906846135,844424930135479,1407374883556791,3510
1125899906846136,844424930135480,1407374883556792,3511
1125899906846137,844424930135481,1407374883556793,3512
1125899906846138,844424930135482,1407374883556794,3513
1125899906846139,844424930135483,1407374883556795,3514
1125899906846140,844424930135484,1407374883556796,3515
1125899906846141,844424930135485,1407374883556797,3516
1125899906846142,844424930135486,1407374883556798,3517
1125899906846143,844424930135487,1407374883556799,3518
1125899906846144,844424930135488,1407374883556800,3519
1125899906846145,844424930135489,1407374883556801,3520
1125899906846146,844424930135490,1407374883556802,3521
1125899906846147,844424930135491,1407374883556803,3522
1125899906846148,844424930135492,1407374883556804,3523
1125899906846149,844424930135493,1407374883556805,3524
1125899906846150,844424930135494,1407374883556806,3525
1125899906846151,844424930135495,1407374883556807,3526
1125899906846152,844424930135496,1407374883556808,3527
1125899906846153,844424930135497,1407374883556809,3528
1125899906846154,844424930135498,1407374883556810,3529
1125899906846155,844424930135499,1407374883556811,3530
1125899906846156,844424930135500,1407374883556812,3531
1125899906846157,844424930135501,1407374883556813,3532
1125899906846158,844424930135502,1407374883556814,3533
1125899906846159,844424930135503,1407374883556815,3534
1125899906846160,844424930135504,1407374883556816,3535
1125899906846161,844424930135505,1407374883556817,3536
1125899906846162,844424930135506,1407374883556818,3537
1125899906846163,844424930135507,1407374883556819,3538
1125899906846164,844424930135508,1407374883556820,3539
1125899906846165,844424930135509,1407374883556821,3540
1125899906846166,844424930135510,1407374883556822,3541
1125899906846167,844424930135511,1407374883556823,3542
1125899906846168,844424930135512,1407374883556824,3543
1125899906846169,844424930135513,1407374883556825,3544
1125899906846170,844424930135514,1407374883556826,3545
1125899906846171,844424930135515,1407374883556827,3546
1125899906846172,844424930135516,1407374883556828,3547
1125899906846173,844424930135517,1407374883556829,3548
1125899906846174,844424930135518,1407374883556830,3549
1125899906846175,844424930135519,1407374883556831,3550
1125899906846176,844424930135520,1407374883556832,3551
1125899906846177,844424930135521,1407374883556833,3552
1125899906846178,844424930135522,1407374883556834,3553
1125899906846179,844424930135523,1407374883556835,3554
1125899906846180,844424930135524,1407374883556836,3555
1125899906846181,844424930135525,1407374883556837,3556
1125899906846182,844424930135526,1407374883556838,3557
1125899906846183,844424930135527,1407374883556839,3558
1125899906846184,844424930135528,1407374883556840,3559
1125899906846185,844424930135529,1407374883556841,3560
1125899906846186,844424930135530,1407374883556842,3561
1125899906846187,844424930135531,1407374883556843,3562
1125899906846188,844424930135532,1407374883556844,3563
1125899906846189,844424930135533,1407374883556845,3564
1125899906846190,844424930135534,1407374883556846,3565
1125899906846191,844424930135535,1407374883556847,3566
1125899906846192,844424930135536,1407374883556848,3567
1125899906846193,844424930135537,1407374883556849,3568
1125899906846194,844424930135538,1407374883556850,3569
1125899906846195,844424930135539,1407374883556851,3570
1125899906846196,844424930135540,1407374883556852,3571
1125899906846197,844424930135541,1407374883556853,3572
1125899906846198,844424930135542,1407374883556854,3573
1125899906846199,844424930135543,1407374883556855,3574
1125899906846200,844424930135544,1407374883556856,3575
1125899906846201,844424930135545,1407374883556857,3576
1125899906846202,844424930135546,1407374883556858,3577
1125899906846203,844424930135547,1407374883556859,3578
1125899906846204,844424930135548,1407374883556860,3579
1125899906846205,844424930135549,1407374883556861,3580
1125899906846206,844424930135550,1407374883556862,3581
1125899906846207,844424930135551,1407374883556863,3582
1125899906846208,844424930135552,1407374883556864,3583
1125899906846209,844424930135553,1407374883556865,3584
1125899906846210,844424930135554,1407374883556866,3585
1125899906846211,844424930135555,1407374883556867,3586
1125899906846212,844424930135556,1407374883556868,3587
1125899906846213,844424930135557,1407374883556869,3588
1125899906846214,844424930135558,1407374883556870,3589
1125899906846215,844424930135559,1407374883556871,3590
1125899906846216,844424930135560,1407374883556872,3591
1125899906846217,844424930135561,1407374883556873,3592
1125899906846218,844424930135562,1407374883556874,3593
1125899906846219,844424930135563,1407374883556875,3594
1125899906846220,844424930135564,1407374883556876,3595
1125899906846221,844424930135565,1407374883556877,3596
1125899906846222,844424930135566,1407374883556878,3597
1125899906846223,844424930135567,1407374883556879,3598
1125899906846224,844424930135568,1407374883556880,3599
1125899906846225,844424930135569,1407374883556881,3600
1125899906846226,844424930135570,1407374883556882,3601
1125899906846227,844424930135571,1407374883556883,3602
1125899906846228,844424930135572,1407374883556884,3603
1125899906846229,844424930135573,1407374883556885,3604
1125899906846230,844424930135574,1407374883556886,3605
1125899906846231,844424930135575,1407374883556887,3606
1125899906846232,844424930135576,1407374883556888,3607
1125899906846233,844424930135577,1407374883556889,3608
1125899906846234,844424930135578,1407374883556890,3609
1125899906846235,844424930135579,1407374883556891,3610
1125899906846236,844424930135580,1407374883556892,3611
1125899906846237,844424930135581,1407374883556893,3612
1125899906846238,844424930135582,1407374883556894,3613
1125899906846239,844424930135583,1407374883556895,3614
1125899906846240,844424930135584,1407374883556896,3615
1125899906846241,844424930135585,1407374883556897,3616
1125899906846242,844424930135586,1407374883556898,3617
1125899906846243,844424930135587,1407374883556899,3618
1125899906846244,844424930135588,1407374883556900,3619
1125899906846245,844424930135589,1407374883556901,3620
